,avg_loss,accuracy,diff_accuracy,diff_F1,diff_auc,diff_ap
0,1.0989999747279813,0.3304610839113443,0.3887553790059666,0.559849913020029,0.49999139537829157,0.3887512897088106
1,0.5908059533983973,0.771906023337936,0.7716452578591498,0.6438905369964315,0.7278569439497962,0.6165093350089318
2,0.23477858049942105,0.9219587508069945,0.9221758639148825,0.8957602147973197,0.9108844548116186,0.8581388891222246
3,0.1562011072590428,0.9505016576413475,0.9505901111297463,0.9351330156240574,0.94431849619375,0.9074550406115672
4,0.13189343672748033,0.9582591434485832,0.9583096882990969,0.9455302441323291,0.9533000292550047,0.9211601475012388
5,0.1180170432484653,0.9624715972402511,0.9625049108917261,0.9511463543865006,0.9582085025771514,0.9285871611975018
