,avg_loss,accuracy,diff_accuracy,diff_F1,diff_auc,diff_ap
0,1.099023229315985,0.3302978649109346,0.3890082196564193,0.5601142536752454,0.4999826931373632,0.3890080332186969
1,0.5909880083135773,0.7720768301255692,0.7722043289884172,0.6452068812525941,0.7286518982035377,0.6177296939608845
2,0.23005674306589297,0.923661491667777,0.9238831788797559,0.8982784689656231,0.9129937082422479,0.8611129038789911
3,0.15574619468335354,0.9502467275291869,0.9503076053646008,0.934812810212489,0.9440600407399633,0.9069581402061682
4,0.13079672237958062,0.9584548975644271,0.9584939512701643,0.9458327899373558,0.9535939465702881,0.9214513278205225
5,0.11691762352347282,0.9629621546618639,0.9629805328763285,0.951809048457109,0.9587624938188563,0.9295239478445826
