,avg_loss,accuracy,diff_accuracy,diff_F1,diff_auc,diff_ap
0,1.0989514477210591,0.3310748068054834,0.3891422096011548,0.5602497833090947,0.4999862299262283,0.38913903572010516
1,0.5251736228213361,0.8004953244341317,0.8000703751919579,0.6993323606435983,0.76330756649727,0.6603335255521205
2,0.19189128166257466,0.9380642100553334,0.9381811273071483,0.9181520087282297,0.9296218812640529,0.8861963388551225
3,0.14011128414139506,0.955480383758395,0.9555444634060244,0.9418798795974038,0.9501216920143285,0.9163381096845807
4,0.12063811392962173,0.9615690744875315,0.9616084216395846,0.9499964858438075,0.9571722845914844,0.9271151517079605
5,0.10878889738582811,0.9651260570331348,0.965150789528711,0.9547082312409321,0.9612849459547187,0.9334396488222588
