,avg_loss,accuracy,diff_accuracy,diff_F1,diff_auc,diff_ap
0,1.1310410706893257,0.8069444444444445,0.8069444444444445,0.027972027972027975,0.4908333333333333,0.1653381642512077
1,0.8449402684750764,0.8333333333333334,0.8333333333333334,0.1044776119402985,0.5233333333333333,0.18611111111111112
2,0.3230292278787364,0.9125,0.9125,0.6440677966101694,0.7375,0.5625
3,0.1998171391694442,0.9444444444444444,0.9444444444444444,0.8,0.8333333333333333,0.7222222222222222
4,0.1538363332333772,0.9638888888888889,0.9638888888888889,0.8785046728971964,0.8916666666666666,0.8194444444444444
5,0.12490291180817978,0.9722222222222222,0.9722222222222222,0.9090909090909091,0.9166666666666667,0.8611111111111112
