,avg_loss,accuracy
0,6.763207702132058,0.0014029905851947572
1,4.0271665706945425,0.30989846778659774
2,1.1390971745437632,0.7966402067565073
3,0.5521068072842842,0.8942957356470371
4,0.3557249736538064,0.9287428465940557
5,0.2603885786713029,0.9460734724016984
6,0.20329763735548814,0.9572235554735093
7,0.16483708270582328,0.9652870592578918
8,0.1377190171531715,0.9704485877792136
9,0.11620176708672927,0.9750636883884068
10,0.10013394859308558,0.9787853055196604
